n_type,request_id,completion_time,total_processing_time
auction,1203,0:00:03.190629,0:00:03.185662
auction,1204,0:00:03.577414,0:00:03.572818
auction,1215,0:00:02.465545,0:00:02.462996
auction,1216,0:00:02.161950,0:00:01.800654
auction,1217,0:00:03.099883,0:00:03.098538
auction,1218,0:00:02.760883,0:00:02.370354
auction,1219,0:00:02.855346,0:00:02.850755
auction,1230,0:00:02.376905,0:00:02.375848
auction,1231,0:00:01.868129,0:00:01.865654
auction,1232,0:00:02.908915,0:00:02.550375
auction,1233,0:00:03.244305,0:00:03.242652
auction,1234,0:00:01.714332,0:00:01.711138
auction,1245,0:00:02.463230,0:00:02.462578
auction,1246,0:00:01.802025,0:00:01.800368
auction,1247,0:00:02.675839,0:00:02.674164
auction,1248,0:00:02.554293,0:00:02.553689
auction,1249,0:00:02.224787,0:00:02.221695
auction,1260,0:00:02.338613,0:00:02.337862
auction,1261,0:00:02.417681,0:00:02.410356
auction,1262,0:00:03.434719,0:00:03.426396
auction,1263,0:00:02.455870,0:00:02.448408
auction,1264,0:00:02.966377,0:00:02.961402
auction,1275,0:00:03.062108,0:00:03.061284
auction,1276,0:00:02.942713,0:00:02.941545
auction,1277,0:00:02.642443,0:00:02.641994
auction,1278,0:00:02.672010,0:00:02.671051
auction,1279,0:00:03.096568,0:00:03.094837
auction,1290,0:00:03.515121,0:00:03.512716
auction,1291,0:00:02.852777,0:00:02.851057
auction,1292,0:00:03.454341,0:00:03.091245
auction,1293,0:00:03.364960,0:00:03.361888
auction,1294,0:00:03.608322,0:00:03.604333
auction,1305,0:00:03.094188,0:00:03.091936
auction,1306,0:00:02.508810,0:00:02.161406
auction,1307,0:00:02.442655,0:00:02.438909
auction,1308,0:00:02.770225,0:00:02.769237
auction,1309,0:00:03.125291,0:00:03.124075
auction,1320,0:00:03.242000,0:00:02.880906
auction,1321,0:00:03.067898,0:00:02.700307
auction,1322,0:00:02.554205,0:00:02.551667
auction,1323,0:00:03.006121,0:00:03.004392
auction,1324,0:00:02.825322,0:00:02.823055
auction,1335,0:00:03.064588,0:00:03.060787
auction,1336,0:00:03.394167,0:00:03.390488
auction,1337,0:00:02.424286,0:00:02.071122
auction,1338,0:00:02.732132,0:00:02.731542
auction,1339,0:00:02.019858,0:00:02.015722
auction,1350,0:00:02.463392,0:00:02.462074
auction,1351,0:00:02.307110,0:00:02.263887
auction,1352,0:00:03.232333,0:00:03.180556
auction,1353,0:00:03.586726,0:00:03.542392
auction,1354,0:00:03.442103,0:00:03.392270
auction,1365,0:00:03.570461,0:00:06.423590
auction,1366,0:00:03.152783,0:00:03.150768
auction,1367,0:00:02.852039,0:00:02.851046
auction,1368,0:00:03.447074,0:00:03.090693
auction,1369,0:00:03.094970,0:00:03.092348
auction,1380,0:00:03.513817,0:00:03.512962
auction,1381,0:00:03.393826,0:00:03.392810
auction,1382,0:00:02.792671,0:00:02.790659
auction,1383,0:00:02.798396,0:00:02.795942
auction,1384,0:00:02.707815,0:00:02.705412
auction,1395,0:00:03.064042,0:00:03.060894
auction,1396,0:00:02.855006,0:00:02.852231
auction,1397,0:00:03.154504,0:00:03.153153
auction,1398,0:00:02.642563,0:00:02.641788
auction,1399,0:00:02.613480,0:00:02.610818
auction,1410,0:00:03.215241,0:00:03.213912
auction,1411,0:00:02.643340,0:00:02.642133
auction,1412,0:00:02.675188,0:00:02.672086
auction,1413,0:00:02.379912,0:00:02.375255
auction,1414,0:00:03.393773,0:00:03.391493
auction,1425,0:00:03.154870,0:00:03.153981
auction,1426,0:00:03.154738,0:00:03.153681
auction,1427,0:00:03.512402,0:00:03.150811
auction,1428,0:00:02.733045,0:00:02.730614
auction,1429,0:00:02.165696,0:00:02.164716
auction,1440,0:00:02.617697,0:00:02.617063
auction,1441,0:00:03.075838,0:00:02.700431
auction,1442,0:00:03.271896,0:00:03.271036
auction,1443,0:00:03.299148,0:00:03.270939
auction,1444,0:00:03.251408,0:00:03.242774
auction,1455,0:00:03.182940,0:00:03.182204
auction,1456,0:00:02.466950,0:00:02.463436
auction,1457,0:00:03.626678,0:00:03.300337
auction,1458,0:00:03.244360,0:00:03.241763
auction,1459,0:00:03.606881,0:00:03.601331
auction,1470,0:00:02.856117,0:00:02.490865
auction,1471,0:00:03.485915,0:00:03.483681
auction,1472,0:00:03.511263,0:00:03.151080
auction,1473,0:00:02.715397,0:00:02.713174
auction,1474,0:00:03.005613,0:00:03.004925
auction,1485,0:00:03.036791,0:00:03.035610
auction,1486,0:00:01.954136,0:00:01.952952
auction,1487,0:00:02.432107,0:00:02.430373
auction,1488,0:00:01.984212,0:00:01.982642
auction,1489,0:00:02.624431,0:00:02.281713
choice,5,0:00:02.320595,0:00:02.310815
choice,6,0:00:02.949964,0:00:02.941520
choice,7,0:00:03.160907,0:00:03.150462
choice,8,0:00:03.607744,0:00:03.600513
choice,9,0:00:03.463574,0:00:03.451373
choice,20,0:00:03.189708,0:00:03.180822
choice,21,0:00:02.889551,0:00:02.884229
choice,22,0:00:02.761514,0:00:02.760484
choice,23,0:00:02.858469,0:00:02.856431
choice,24,0:00:03.216860,0:00:03.212293
choice,35,0:00:03.039347,0:00:03.031148
choice,36,0:00:02.141921,0:00:02.135296
choice,37,0:00:02.858500,0:00:02.852487
choice,38,0:00:03.543121,0:00:03.540858
choice,39,0:00:02.732917,0:00:02.731519
choice,50,0:00:02.405022,0:00:02.402168
choice,51,0:00:03.063930,0:00:03.061756
choice,52,0:00:03.003362,0:00:03.000722
choice,53,0:00:02.888301,0:00:02.886588
choice,54,0:00:03.578034,0:00:03.571212
choice,65,0:00:03.424203,0:00:03.420943
choice,66,0:00:02.437515,0:00:02.434396
choice,67,0:00:03.129193,0:00:03.122037
choice,68,0:00:03.278490,0:00:03.270979
choice,69,0:00:02.923754,0:00:02.913986
choice,80,0:00:03.425017,0:00:03.420785
choice,81,0:00:03.367799,0:00:03.361415
choice,82,0:00:03.518084,0:00:03.512293
choice,83,0:00:03.334176,0:00:03.331012
choice,84,0:00:02.053536,0:00:02.049883
choice,95,0:00:03.302009,0:00:03.300385
choice,96,0:00:02.856061,0:00:02.854769
choice,97,0:00:03.571216,0:00:03.570459
choice,98,0:00:03.125097,0:00:03.120826
choice,99,0:00:02.653520,0:00:02.640989
choice,110,0:00:03.516948,0:00:03.515065
choice,111,0:00:03.277363,0:00:03.274452
choice,112,0:00:02.017245,0:00:02.015120
choice,113,0:00:03.185090,0:00:03.184455
choice,114,0:00:03.453149,0:00:03.452429
choice,125,0:00:03.278908,0:00:03.271043
choice,126,0:00:02.706958,0:00:02.702766
choice,127,0:00:03.399904,0:00:03.390732
choice,128,0:00:02.467494,0:00:02.465289
choice,129,0:00:03.305241,0:00:03.302667
choice,140,0:00:02.677899,0:00:02.674381
choice,141,0:00:02.408285,0:00:02.400327
choice,142,0:00:03.432257,0:00:03.423140
choice,143,0:00:03.422185,0:00:03.420597
choice,144,0:00:03.214596,0:00:03.210327
choice,155,0:00:02.822854,0:00:02.821116
choice,156,0:00:02.677171,0:00:02.674547
choice,157,0:00:02.859614,0:00:02.852605
choice,158,0:00:03.306809,0:00:03.305267
choice,159,0:00:03.426909,0:00:03.424971
choice,170,0:00:02.650407,0:00:02.641285
choice,171,0:00:02.411586,0:00:02.406527
choice,172,0:00:02.713236,0:00:02.707982
choice,173,0:00:02.170176,0:00:02.164521
choice,174,0:00:03.248353,0:00:03.242787
choice,185,0:00:02.733329,0:00:02.731246
choice,186,0:00:03.333022,0:00:03.331043
choice,187,0:00:02.463160,0:00:02.460284
choice,188,0:00:02.282690,0:00:02.281324
choice,189,0:00:03.245002,0:00:03.243126
choice,200,0:00:03.183857,0:00:03.182465
choice,201,0:00:03.243582,0:00:03.241677
choice,202,0:00:02.105062,0:00:02.101716
choice,203,0:00:02.169947,0:00:02.164445
choice,204,0:00:02.885042,0:00:02.882178
